timesteps,wall_s,reward_per_step,positive_rate,flag_rate,precision,recall,fpr
335872,1392.4,0.0283203125,0.119140625,0.08056640625,0.9575757575757575,0.6475409836065574,0.003880266075388027
337920,1399.8,0.00732421875,0.09326171875,0.05029296875,1.0,0.5392670157068062,0.0
339968,1408.4,0.16357421875,0.19775390625,0.1884765625,0.9792746113989638,0.9333333333333333,0.004869141813755326
342016,1416.6,0.14599609375,0.17041015625,0.177734375,0.945054945054945,0.9856733524355301,0.011771630370806356
344064,1424.3,-0.009765625,0.0576171875,0.04736328125,0.7525773195876289,0.6186440677966102,0.012435233160621761
346112,1432.9,0.3671875,0.3955078125,0.40966796875,0.965435041716329,1.0,0.023424878836833602
348160,1440.6,0.06005859375,0.08349609375,0.09521484375,0.8769230769230769,1.0,0.012786361214704315
350208,1448.8,0.09716796875,0.11083984375,0.10498046875,0.9953488372093023,0.9427312775330396,0.0005491488193300384
352256,1456.6,0.193359375,0.20703125,0.2041015625,0.9904306220095693,0.9764150943396226,0.0024630541871921183
354304,1465.0,0.03662109375,0.05712890625,0.064453125,0.8636363636363636,0.9743589743589743,0.009321595028482652
356352,1473.3,0.1171875,0.1396484375,0.13134765625,0.9888475836431226,0.9300699300699301,0.00170261066969353
358400,1481.5,0.21533203125,0.30712890625,0.27392578125,0.9768270944741533,0.8712241653418124,0.009161381254404511
360448,1489.4,-0.00244140625,0.05517578125,0.0283203125,0.9655172413793104,0.49557522123893805,0.0010335917312661498
362496,1497.3,0.029296875,0.08984375,0.07421875,0.9013157894736842,0.7445652173913043,0.008047210300429184
364544,1505.6,0.10986328125,0.13818359375,0.1279296875,0.9847328244274809,0.911660777385159,0.0022662889518413596
366592,1513.6,0.1552734375,0.1953125,0.18408203125,0.9761273209549072,0.92,0.0054611650485436895
368640,1521.7,0.078125,0.0986328125,0.08935546875,0.994535519125683,0.900990099009901,0.0005417118093174431
370688,1529.2,0.0537109375,0.1162109375,0.087890625,0.9833333333333333,0.7436974789915967,0.0016574585635359116
372736,1537.6,0.0537109375,0.11328125,0.08935546875,0.9672131147540983,0.7629310344827587,0.003303964757709251
374784,1546.3,0.029296875,0.0751953125,0.05517578125,0.9734513274336283,0.7142857142857143,0.0015839493136219642
376832,1554.7,0.33740234375,0.38134765625,0.3662109375,0.9906666666666667,0.9513444302176697,0.0055248618784530384
378880,1563.2,-0.01904296875,0.01708984375,0.0009765625,0.0,0.0,0.0009935419771485345
380928,1570.8,0.265625,0.279296875,0.2822265625,0.9826989619377162,0.993006993006993,0.006775067750677507
382976,1579.2,0.271484375,0.2978515625,0.30908203125,0.9605055292259084,0.9967213114754099,0.017385257301808066
385024,1587.3,-0.01220703125,0.08056640625,0.041015625,0.9166666666666666,0.4666666666666667,0.0037174721189591076
387072,1595.6,0.09375,0.099609375,0.1015625,0.9759615384615384,0.9950980392156863,0.0027114967462039045
389120,1603.0,-0.001953125,0.0400390625,0.06103515625,0.656,1.0,0.02187182095625636
391168,1611.3,0.08984375,0.09765625,0.09765625,0.98,0.98,0.0021645021645021645
393216,1619.5,0.0400390625,0.12890625,0.09130859375,0.9625668449197861,0.6818181818181818,0.003923766816143498
395264,1627.9,0.056640625,0.123046875,0.1015625,0.9423076923076923,0.7777777777777778,0.0066815144766146995
397312,1636.0,0.203125,0.21484375,0.2177734375,0.9798206278026906,0.9931818181818182,0.005597014925373134
399360,1644.0,0.0869140625,0.16015625,0.12548828125,0.9922178988326849,0.7774390243902439,0.0011627906976744186
401408,1652.8,0.14599609375,0.21240234375,0.18994140625,0.9717223650385605,0.8689655172413793,0.006819590824550527
